campus,ceeb,cds14,school_name,city,county,applicants_2325,admits_2325,admit_rate_2325,ela_pct_met_avg,math_pct_met_avg,avg_pct_met,upp_pct_2425,lcff_plus,ag_cohort_2425,ag_met_2425,admits_per_eligible,match_method,match_score
San Diego,050620,33736763330990,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,208,81,38.94,35.54,11.65,23.59,91.43,Y,583,293,0.2765,gardiner_seed,1.00
San Diego,051425,01612000134536,LIVERMORE HIGH SCHOOL,Livermore,Alameda,206,32,15.53,59.71,35.26,47.48,27.59,N,441,211,0.1517,fuzzy_name_county,1.00
San Diego,051033,30665223036555,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,205,91,44.39,55.49,25.12,40.31,93.57,Y,459,234,0.3889,gardiner_seed,1.00
San Diego,053113,43694274330015,YERBA BUENA HIGH SCHOOL,San Jose,Santa Clara,205,48,23.41,53.75,28.38,41.06,76.55,Y,437,224,0.2143,gardiner_seed,1.00
San Diego,054313,37764710114678,HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,205,40,19.51,68.35,24.68,46.52,49.68,N,150,148,0.2703,gardiner_seed,1.00
San Diego,053070,33672493337656,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,204,86,42.16,38.04,9.01,23.52,91.96,Y,481,277,0.3105,gardiner_seed,1.00
San Diego,050980,10621661031897,EDISON HIGH SCHOOL,Fresno,Fresno,203,86,42.36,63.99,34.84,49.42,84.48,Y,518,343,0.2507,gardiner_seed,1.00
San Diego,054357,33752000118794,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,203,59,29.06,74.87,36.58,55.72,60.79,N,510,311,0.1897,gardiner_seed,1.00
San Diego,050077,36676523630225,ALTA LOMA HIGH SCHOOL,Alta Loma,San Bernardino,202,54,26.73,74.86,38.8,56.83,62.41,N,567,397,0.136,gardiner_seed,1.00
San Diego,050722,19642121933159,RICHARD GAHR HIGH SCHOOL,Cerritos,Los Angeles,202,46,22.77,68.68,39.51,54.09,64.62,N,414,269,0.171,gardiner_seed,1.00
San Diego,052730,34674473436714,RIO AMERICANO HIGH SCHOOL,Sacramento,Sacramento,202,46,22.77,62.25,36.19,49.22,44.47,N,417,223,0.2063,fuzzy_name_county,1.00
San Diego,052655,19645271932706,EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,200,65,32.5,62.08,25.58,43.83,77.59,Y,531,295,0.2203,gardiner_seed,1.00
San Diego,051110,37681303732625,GROSSMONT HIGH SCHOOL,El Cajon,San Diego,199,46,23.12,59.0,23.94,41.47,65.75,N,506,230,0.2,fuzzy_name_county,1.00
San Diego,050618,10621171030501,BUCHANAN HIGH SCHOOL,Clovis,Fresno,198,42,21.21,83.55,54.2,68.88,35.79,N,651,411,0.1022,gardiner_seed,1.00
San Diego,051576,19647331932888,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,198,77,38.89,83.1,54.67,68.89,81.56,Y,173,148,0.5203,gardiner_seed,1.00
San Diego,052167,19648401936467,NORWALK HIGH SCHOOL,Norwalk,Los Angeles,198,94,47.47,61.82,22.69,42.25,80.14,Y,512,276,0.3406,gardiner_seed,1.00
San Diego,053747,19647330102921,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,198,32,16.16,97.78,83.6,90.69,65.49,N,112,111,0.2883,fuzzy2_token,0.80
San Diego,050528,19647331931708,CHATSWORTH CHARTER HIGH SCHOOL,Chatsworth,Los Angeles,197,70,35.53,39.66,22.79,31.22,69.94,N,426,245,0.2857,fuzzy_name_county,1.00
San Diego,052742,27661592730109,ALISAL HIGH SCHOOL,Salinas,Monterey,197,76,38.58,53.17,19.39,36.28,95.37,Y,634,292,0.2603,gardiner_seed,1.00
San Diego,053765,19651281939701,WHITTIER HIGH SCHOOL,Whittier,Los Angeles,197,74,37.56,62.82,39.79,51.3,86.92,Y,394,219,0.3379,gardiner_seed,1.00
San Diego,054120,37683380114025,LINCOLN HIGH SCHOOL,San Diego,San Diego,197,60,30.46,28.11,6.71,17.41,91.39,Y,363,212,0.283,gardiner_seed,1.00
San Diego,051168,36750443630407,HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,196,71,36.22,46.03,20.26,33.15,80.67,Y,524,372,0.1909,gardiner_seed,1.00
San Diego,052172,21654172133056,SAN MARIN HIGH SCHOOL,Novato,Marin,196,29,14.8,67.39,39.05,53.22,37.28,N,301,199,0.1457,fuzzy_name_county,1.00
San Diego,052249,37735693735206,OCEANSIDE HIGH SCHOOL,Oceanside,San Diego,196,53,27.04,40.35,20.57,30.46,75.72,Y,453,197,0.269,gardiner_seed,1.00
San Diego,054081,19647330112052,PANORAMA HIGH SCHOOL,Panorama City,Los Angeles,196,86,43.88,39.61,12.58,26.09,97.8,Y,346,223,0.3857,gardiner_seed,1.00
San Diego,050015,01611190132142,ENCINAL HIGH SCHOOL,Alameda,Alameda,195,43,22.05,67.27,37.14,52.2,49.95,N,224,148,0.2905,gardiner_seed,1.00
San Diego,051165,33670823332673,HEMET HIGH SCHOOL,Hemet,Riverside,195,86,44.1,49.7,15.89,32.8,83.47,Y,526,281,0.306,gardiner_seed,1.00
San Diego,053675,37684523738705,VISTA HIGH SCHOOL,Vista,San Diego,195,80,41.03,45.51,16.91,31.21,85.97,Y,456,152,0.5263,gardiner_seed,1.00
San Diego,050150,40687594030557,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,194,35,18.04,65.72,32.87,49.3,48.63,N,507,271,0.1292,fuzzy_name_county,1.00
San Diego,053379,56726035635008,ROYAL HIGH SCHOOL,Simi Valley,Ventura,194,51,26.29,58.66,28.28,43.47,47.68,N,469,235,0.217,fuzzy_name_county,1.00
San Diego,053847,42693100102285,PIONEER VALLEY HIGH SCHOOL,Santa Maria,Santa Barbara,194,76,39.18,48.99,21.07,35.03,76.2,Y,723,336,0.2262,gardiner_seed,1.00
San Diego,050551,19647330135855,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,193,82,42.49,64.88,26.76,45.82,86.1,Y,200,146,0.5616,gardiner_seed,1.00
San Diego,050081,30664313033057,KATELLA HIGH SCHOOL,Anaheim,Orange,192,73,38.02,45.76,12.32,29.04,92.52,Y,557,322,0.2267,gardiner_seed,1.00
San Diego,051268,36677100120758,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,191,66,34.55,52.97,26.2,39.58,86.14,Y,434,322,0.205,gardiner_seed,1.00
San Diego,052120,19651361933902,WILLIAM S HART HIGH SCHOOL,Newhall,Los Angeles,191,38,19.9,71.45,36.15,53.8,46.06,N,531,277,0.1372,gardiner_seed,1.00
San Diego,051045,10621661030675,SUNNYSIDE HIGH SCHOOL,Fresno,Fresno,190,73,38.42,46.97,11.29,29.13,89.08,Y,663,369,0.1978,gardiner_seed,1.00
San Diego,052114,01612340130054,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,190,39,20.53,55.4,24.78,40.09,47.33,N,354,134,0.291,gardiner_seed,1.00
San Diego,052792,34673143430618,SHELDON HIGH SCHOOL,Sacramento,Sacramento,189,39,20.63,58.88,29.23,44.06,64.95,N,589,289,0.1349,gardiner_seed,1.00
San Diego,052860,37683383734431,MISSION BAY HIGH,San Diego,San Diego,189,51,26.98,72.24,40.67,56.45,44.6,N,261,174,0.2931,gardiner_seed,1.00
San Diego,053668,37684523730728,RANCHO BUENA VISTA HIGH SCHOOL,Vista,San Diego,189,45,23.81,63.31,33.82,48.57,71.01,N,495,204,0.2206,fuzzy_name_county,1.00
San Diego,054331,36678430118802,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,189,36,19.05,68.11,44.57,56.34,66.64,N,511,274,0.1314,fuzzy_name_county,1.00
San Diego,051161,33670823330537,WEST VALLEY HIGH SCHOOL,Hemet,Riverside,188,61,32.45,41.59,15.73,28.66,90.52,Y,440,269,0.2268,gardiner_seed,1.00
San Diego,051327,30665143037090,SONORA HIGH SCHOOL,La Habra,Orange,188,40,21.28,71.99,40.98,56.48,67.06,N,457,265,0.1509,fuzzy_name_county,1.00
San Diego,053467,19647331932987,JOHN RANCIS POLYTECHNIC HIGH SCHOOL,Sun Valley,Los Angeles,188,66,35.11,45.55,22.3,33.92,93.74,Y,542,396,0.1667,gardiner_seed,1.00
San Diego,050280,48705244831004,BENICIA HIGH SCHOOL,Benicia,Solano,187,32,17.11,63.51,38.16,50.83,25.39,N,311,176,0.1818,fuzzy_name_county,1.00
San Diego,051242,37684113733953,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,187,60,32.09,55.19,16.16,35.67,83.14,Y,281,123,0.4878,gardiner_seed,1.00
San Diego,052015,19647901935923,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,187,36,19.25,66.48,29.62,48.05,64.4,N,387,201,0.1791,gardiner_seed,1.00
San Diego,053381,37681303730702,WEST HILLS HIGH SCHOOL,Santee,San Diego,187,41,21.93,61.8,41.3,51.55,43.41,N,386,221,0.1855,fuzzy_name_county,1.00
San Diego,051369,30736353030244,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,186,54,29.03,58.01,32.37,45.19,59.53,N,328,186,0.2903,fuzzy_name_county,1.00
San Diego,051357,19734521936228,NOGALES HIGH SCHOOL,La Puente,Los Angeles,185,54,29.19,52.12,13.77,32.95,88.79,Y,399,149,0.3624,gardiner_seed,1.00
San Diego,053342,37681303737905,SANTANA HIGH SCHOOL,Santee,San Diego,185,35,18.92,65.88,41.34,53.61,47.22,N,393,177,0.1977,gardiner_seed,1.00
San Diego,053380,56726035636188,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,185,49,26.49,53.02,22.15,37.59,39.63,N,445,208,0.2356,gardiner_seed,1.00
San Diego,050723,41689244137790,WESTMOOR HIGH SCHOOL,Daly City,San Mateo,184,32,17.39,65.73,37.37,51.55,46.56,N,333,146,0.2192,fuzzy_name_county,1.00
San Diego,051805,19647331937424,THEODORE ROOSEVELT SENIOR HIGH,Los Angeles,Los Angeles,184,76,41.3,44.46,25.29,34.88,96.36,Y,420,265,0.2868,gardiner_seed,1.00
San Diego,052664,33669773334299,NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,184,71,38.59,46.9,11.19,29.05,93.13,Y,378,141,0.5035,gardiner_seed,1.00
San Diego,050119,44697994430518,APTOS HIGH SCHOOL,Aptos,Santa Cruz,183,33,18.03,52.02,32.56,42.29,48.12,N,290,175,0.1886,fuzzy_name_county,1.00
San Diego,052440,33672073335973,PERRIS HIGH SCHOOL,Perris,Riverside,183,62,33.88,36.85,7.02,21.93,95.85,Y,449,192,0.3229,gardiner_seed,1.00
San Diego,050829,34673143430592,LAGUNA CREEK HIGH SCHOOL,Elk Grove,Sacramento,181,36,19.89,58.41,30.12,44.26,53.73,N,511,309,0.1165,fuzzy_name_county,1.00
San Diego,051840,19647331939859,WOODROW WILSON HIGH SCHOOL,Los Angeles,Los Angeles,181,73,40.33,58.1,17.47,37.78,94.29,Y,307,221,0.3303,gardiner_seed,1.00
San Diego,052516,19649071995901,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,181,83,45.86,67.38,25.19,46.28,79.77,Y,353,180,0.4611,gardiner_seed,1.00
San Diego,054746,37681060127241,DEL LAGO ACADEMY,Escondido,San Diego,181,51,28.18,70.29,30.38,50.34,73.86,N,181,160,0.3187,gardiner_seed,1.00
San Diego,050196,15635291530476,LIBERTY HIGH SCHOOL,Bakersfield,Kern,179,33,18.44,66.68,36.48,51.58,43.98,N,578,297,0.1111,gardiner_seed,1.00
San Diego,050375,07617210733980,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,179,26,14.53,63.49,26.95,45.22,37.73,N,623,311,0.0836,fuzzy_name_county,1.00
San Diego,053305,42693104236030,SANTA MARIA HIGH SCHOOL,Santa Maria,Santa Barbara,179,67,37.43,38.61,13.29,25.95,83.14,Y,693,209,0.3206,gardiner_seed,1.00
San Diego,052050,27660922732808,MONTEREY HIGH SCHOOL,Monterey,Monterey,178,47,26.4,65.6,29.58,47.59,59.17,N,343,295,0.1593,fuzzy_name_county,1.00
San Diego,053400,19647331938307,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,177,67,37.85,44.33,21.07,32.7,94.23,Y,418,220,0.3045,gardiner_seed,1.00
San Diego,054245,43104390113431,UNIVERSITY PREP ACADEMY,San Jose,Santa Clara,176,29,16.48,84.91,64.15,74.53,31.38,N,115,115,0.2522,fuzzy_name_county,0.94
San Diego,050228,19642871938166,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,175,90,51.43,62.76,28.32,45.54,88.67,Y,400,178,0.5056,gardiner_seed,1.00
San Diego,053630,27661590136697,RANCHO SAN JUAN HIGH SCHOOL,Salinas,Monterey,175,67,38.29,51.53,16.73,34.13,85.25,Y,371,217,0.3088,fuzzy_name_county,1.00
San Diego,053691,56726525630348,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,175,34,19.43,84.05,52.62,68.33,40.38,N,231,161,0.2112,gardiner_seed,1.00
San Diego,054073,33670330110759,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,175,35,20.0,93.44,55.77,74.6,59.22,N,169,152,0.2303,gardiner_seed,1.00
San Diego,054316,36750440119115,OAK HILLS HIGH SCHOOL,Oak Hills,San Bernardino,175,47,26.86,47.87,25.39,36.63,58.73,N,546,304,0.1546,fuzzy_name_county,1.00
San Diego,052170,21654172132272,NOVATO HIGH SCHOOL,Novato,Marin,174,45,25.86,57.27,29.7,43.49,51.59,N,351,182,0.2473,gardiner_seed,1.00
San Diego,052388,19648811931674,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,174,68,39.08,64.88,35.47,50.17,66.09,N,221,151,0.4503,fuzzy_name_county,0.94
San Diego,054141,33672070113191,HERITAGE HIGH SCHOOL,Menifee,Riverside,174,65,37.36,46.59,11.28,28.94,81.42,Y,607,298,0.2181,gardiner_seed,1.00
San Diego,053655,56726525637822,VENTURA HIGH SCHOOL,Ventura,Ventura,173,51,29.48,59.47,27.31,43.39,61.22,N,463,163,0.3129,fuzzy_name_county,1.00
San Diego,053430,39685693933801,LINCOLN HIGH SCHOOL,Stockton,San Joaquin,172,31,18.02,58.4,26.02,42.21,71.44,N,671,293,0.1058,fuzzy_name_county,1.00
San Diego,051247,33670583333192,INDIO HIGH SCHOOL,Indio,Riverside,171,51,29.82,36.31,7.54,21.92,95.36,Y,479,231,0.2208,gardiner_seed,1.00
San Diego,051520,19647331935121,ABRAHAM LINCOLN HIGH SCHOOL,Los Angeles,Los Angeles,171,74,43.27,61.86,45.37,53.61,89.92,Y,239,149,0.4966,gardiner_seed,1.00
San Diego,051885,19647741935436,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,171,72,42.11,42.27,13.35,27.81,96.99,Y,468,224,0.3214,gardiner_seed,1.00
San Diego,052572,36678433630779,REDLANDS EAST VALLEY HS,Redlands,San Bernardino,171,34,19.88,60.23,37.68,48.96,62.28,N,446,201,0.1692,fuzzy_name_county,1.00
San Diego,053262,19651361996321,ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,171,29,16.96,90.79,69.14,79.97,16.36,N,98,92,0.3152,gardiner_seed,1.00
San Diego,053413,41690704132551,EL CAMINO HIGH,South San Francisco,San Mateo,171,38,22.22,74.97,38.7,56.83,28.11,N,271,179,0.2123,fuzzy_name_county,1.00
San Diego,053633,19647331933795,ULYSSES S GRANT HIGH SCHOOL,Van Nuys,Los Angeles,171,72,42.11,61.26,24.89,43.07,94.87,Y,449,302,0.2384,gardiner_seed,1.00
San Diego,054043,50711750110593,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,171,41,23.98,64.11,32.94,48.52,46.48,N,596,308,0.1331,fuzzy_name_county,1.00
San Diego,050093,30666473030053,ESPERANZA HIGH SCHOOL,Anaheim,Orange,170,37,21.76,73.71,47.23,60.47,47.67,N,356,193,0.1917,fuzzy_name_county,1.00
San Diego,052276,30666213031952,EL MODENA HIGH SCHOOL,Orange,Orange,169,35,20.71,61.57,25.59,43.58,69.69,N,460,232,0.1509,gardiner_seed,1.00
San Diego,052384,36676523631157,COLONY HIGH SCHOOL,Ontario,San Bernardino,169,69,40.83,59.2,21.67,40.43,74.87,N,537,309,0.2233,gardiner_seed,1.00
San Diego,052622,36678503633005,EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,169,66,39.05,63.82,17.12,40.47,88.72,Y,497,288,0.2292,gardiner_seed,1.00
San Diego,050925,37681223732179,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,167,36,21.56,58.81,24.91,41.86,72.42,N,430,224,0.1607,fuzzy_name_county,0.94
San Diego,054013,33736760100255,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,167,69,41.32,38.72,8.5,23.61,97.49,Y,435,181,0.3812,gardiner_seed,1.00
San Diego,051010,30665143032505,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,166,50,30.12,65.35,34.07,49.71,63.94,N,442,183,0.2732,gardiner_seed,1.00
San Diego,052055,56739405633250,MOORPARK HIGH SCHOOL,Moorpark,Ventura,166,32,19.28,56.49,31.95,44.22,38.5,N,442,214,0.1495,fuzzy_name_county,1.00
San Diego,053075,43696664333795,ABRAHAM LINCOLN HIGH SCHOOL,San Jose,Santa Clara,166,44,26.51,52.91,19.88,36.39,60.82,N,368,169,0.2604,fuzzy_name_county,1.00
San Diego,051145,19643521933951,HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,165,73,44.24,53.61,13.54,33.58,83.82,Y,432,187,0.3904,gardiner_seed,1.00
San Diego,052274,36676523634482,ONTARIO HIGH SCHOOL,Ontario,San Bernardino,165,67,40.61,61.64,23.47,42.56,88.47,Y,433,252,0.2659,gardiner_seed,1.00
San Diego,052894,19643291937739,SAN DIMAS HIGH SCHOOL,San Dimas,Los Angeles,165,31,18.79,77.2,47.44,62.32,40.89,N,319,189,0.164,gardiner_seed,1.00
San Diego,053598,44754324430211,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,165,34,20.61,68.89,47.88,58.38,11.78,N,151,116,0.2931,fuzzy_name_county,1.00
San Diego,051180,35675383537008,HOLLISTER HIGH SCHOOL,Hollister,San Benito,164,29,17.68,51.86,18.94,35.4,63.77,N,856,410,0.0707,fuzzy_name_county,1.00
San Diego,053871,19651360102459,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,164,39,23.78,61.11,27.9,44.51,49.14,N,516,98,0.398,fuzzy_name_county,1.00
San Diego,051788,19647336061451,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,163,61,37.42,65.26,23.2,44.23,81.09,Y,177,156,0.391,gardiner_seed,1.00
San Diego,052541,19642461995398,HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,162,67,41.36,39.95,12.81,26.38,66.59,N,671,262,0.2557,gardiner_seed,1.00
San Diego,053372,56726035630322,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,162,39,24.07,79.44,48.82,64.13,33.59,N,259,170,0.2294,fuzzy_name_county,1.00
San Diego,053665,54722565434527,REDWOOD HIGH SCHOOL,Visalia,Tulare,162,31,19.14,76.98,30.68,53.83,48.67,N,518,324,0.0957,fuzzy_name_county,1.00
San Diego,054654,37680236115778,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,162,28,17.28,83.87,33.33,58.6,74.26,N,86,86,0.3256,gardiner_seed,1.00
San Diego,051550,19647331933043,BENJAMIN FRANKLIN HIGH SCHOOL,Los Angeles,Los Angeles,161,51,31.68,53.48,25.19,39.34,87.58,Y,283,198,0.2576,gardiner_seed,1.00
San Diego,051645,19647331933118,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,160,52,32.5,33.61,13.35,23.48,97.94,Y,489,260,0.2,fuzzy_name_county,1.00
San Diego,052980,38684783834082,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,160,33,20.62,19.65,7.23,13.44,77.54,Y,268,130,0.2538,fuzzy_name_county,1.00
San Diego,050963,30665223033933,LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,159,67,42.14,60.11,27.16,43.64,93.78,Y,378,208,0.3221,gardiner_seed,1.00
San Diego,054231,01613090114421,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,159,49,30.82,73.83,47.68,60.75,74.17,N,160,157,0.3121,gardiner_seed,1.00
San Diego,054992,33672070140491,LIBERTY HIGH SCHOOL,Winchester,Riverside,159,47,29.56,59.15,21.05,40.1,54.2,N,603,370,0.127,fuzzy_name_county,1.00
San Diego,051140,19647331936160,NATHANIEL NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,158,69,43.67,57.94,26.38,42.16,84.05,Y,391,311,0.2219,gardiner_seed,1.00
San Diego,050202,15635291530385,RIDGEVIEW HIGH SCHOOL,Bakersfield,Kern,156,46,29.49,55.46,17.43,36.45,75.15,Y,639,306,0.1503,gardiner_seed,1.00
San Diego,050573,37684113730801,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,156,70,44.87,48.98,14.4,31.69,90.1,Y,287,108,0.6481,gardiner_seed,1.00
San Diego,050982,10621171030196,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,156,30,19.23,84.33,52.34,68.34,48.12,N,518,316,0.0949,fuzzy_name_county,1.00
San Diego,054767,19647330126136,MATH AND SCIENCE COLLEGE PREP,Los Angeles,Los Angeles,156,55,35.26,56.8,20.8,38.8,90.84,Y,130,128,0.4297,fuzzy_name_county,0.94
San Diego,054719,36679346114698,COBALT INSTITUTE OF MATH & SCIENCE,Victorville,San Bernardino,155,76,49.03,86.36,35.64,61.0,85.67,Y,176,165,0.4606,gardiner_seed,1.00
San Diego,051032,30665223035706,RANCHO ALAMITOS HIGH SCHOOL,Garden Grove,Orange,154,61,39.61,59.27,31.42,45.35,87.98,Y,373,201,0.3035,gardiner_seed,1.00
San Diego,054214,33670820113159,TAHQUITZ HIGH SCHOOL,Hemet,Riverside,154,52,33.77,40.59,12.26,26.43,86.37,Y,410,280,0.1857,gardiner_seed,1.00
San Diego,052031,50711750121129,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,153,43,28.1,51.86,25.08,38.47,59.72,N,546,269,0.1599,gardiner_seed,1.00
San Diego,054406,28662660121087,AMERICAN CANYON HIGH SCHOOL,American Canyon,Napa,153,32,20.92,61.36,25.49,43.42,60.29,N,386,201,0.1592,fuzzy_name_county,1.00
San Diego,054683,19647330108928,LARCHMONT CHARTER SCHOOL,Los Angeles,Los Angeles,153,33,21.57,80.16,50.79,65.47,48.63,N,144,100,0.33,gardiner_seed,1.00
San Diego,051352,19648401934728,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,152,34,22.37,65.97,38.92,52.45,58.11,N,466,261,0.1303,fuzzy_name_county,1.00
San Diego,052460,49708624935151,PETALUMA HIGH SCHOOL,Petaluma,Sonoma,152,27,17.76,59.1,34.18,46.64,41.32,N,292,152,0.1776,fuzzy_name_county,1.00
San Diego,052905,19647331937622,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,152,72,47.37,39.19,17.97,28.58,93.35,Y,385,215,0.3349,gardiner_seed,1.00
San Diego,054629,37683386061964,OFARRELL CHARTER SCHOOL,San Diego,San Diego,152,67,44.08,69.6,33.6,51.6,55.57,N,135,135,0.4963,gardiner_seed,1.00
San Diego,051060,19645681934082,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,151,31,20.53,48.17,26.77,37.47,77.86,Y,393,137,0.2263,fuzzy_name_county,1.00
San Diego,054159,33670900114157,PATRIOT HIGH SCHOOL,Jurupa Valley,Riverside,151,65,43.05,48.51,15.98,32.24,76.95,Y,588,345,0.1884,gardiner_seed,1.00
San Diego,054375,39754990119040,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,151,33,21.85,66.11,35.01,50.56,55.2,N,401,158,0.2089,fuzzy_name_county,1.00
San Diego,051120,41688904132817,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,150,28,18.67,41.53,26.32,33.92,29.53,N,222,77,0.3636,fuzzy_name_county,1.00
San Diego,053303,42693104234613,ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,150,36,24.0,57.11,20.39,38.75,60.89,N,538,240,0.15,gardiner_seed,1.00
San Diego,054702,33671730127316,RANCHO MIRAGE HIGH SCHOOL,Rancho Mirage,Riverside,150,65,43.33,53.03,18.83,35.93,96.36,Y,313,198,0.3283,gardiner_seed,1.00
San Diego,052029,19648081935998,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,149,61,40.94,38.3,14.38,26.34,91.24,Y,440,120,0.5083,gardiner_seed,1.00
San Diego,053417,37681303734761,MOUNT MIGUEL HIGH SCHOOL,Spring Valley,San Diego,149,62,41.61,38.35,16.39,27.37,81.94,Y,347,137,0.4526,gardiner_seed,1.00
San Diego,053515,19647331931526,CARSON HIGH SCHOOL,Carson,Los Angeles,149,66,44.3,54.69,24.77,39.73,88.13,Y,330,212,0.3113,gardiner_seed,1.00
San Diego,051325,30665143033362,LA HABRA HIGH SCHOOL,La Habra,Orange,148,28,18.92,55.98,25.65,40.81,66.19,N,472,272,0.1029,fuzzy_name_county,1.00
San Diego,052305,56725465634548,OXNARD HIGH SCHOOL,Oxnard,Ventura,148,40,27.03,46.49,16.43,31.46,77.04,Y,631,241,0.166,fuzzy_name_county,1.00
San Diego,050259,15635290100198,GOLDEN VALLEY HIGH SCHOOL,Bakersfield,Kern,147,55,37.41,58.54,18.15,38.34,91.2,Y,525,225,0.2444,gardiner_seed,1.00
San Diego,050652,19734371932326,DOMINGUEZ HIGH SCHOOL,Compton,Los Angeles,147,63,42.86,52.77,20.87,36.82,93.62,Y,370,348,0.181,gardiner_seed,1.00
San Diego,050835,19645191932664,EL MONTE HIGH SCHOOL,El Monte,Los Angeles,147,64,43.54,67.36,34.75,51.06,96.24,Y,376,123,0.5203,gardiner_seed,1.00
San Diego,051869,19642460111872,SOAR HIGH SCHOOL,Lancaster,Los Angeles,147,30,20.41,86.65,61.99,74.32,58.66,N,102,98,0.3061,gardiner_seed,1.00
San Diego,052598,31669283130176,WOODCREEK HIGH SCHOOL,Roseville,Placer,147,23,15.65,62.39,35.2,48.79,38.92,N,462,294,0.0782,fuzzy_name_county,1.00
San Diego,052994,38684783830254,PHILLIP & SALA BURTON ACAD HS,San Francisco,San Francisco,147,43,29.25,59.48,24.98,42.23,73.93,N,232,151,0.2848,fuzzy2_token,0.80
San Diego,054364,43694840118380,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,147,25,17.01,59.49,30.48,44.99,49.02,N,382,196,0.1276,fuzzy_name_county,1.00
San Diego,052216,33671243331071,VISTA DEL LAGO HIGH SCHOOL,Moreno Valley,Riverside,145,48,33.1,49.33,13.11,31.22,88.72,Y,453,183,0.2623,gardiner_seed,1.00
San Diego,050475,27659872730414,CARMEL HIGH SCHOOL,Carmel,Monterey,144,33,22.92,78.6,53.95,66.28,15.77,N,202,145,0.2276,fuzzy_name_county,1.00
San Diego,050508,33671733330578,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,144,58,40.28,55.26,21.15,38.2,97.15,Y,328,199,0.2915,gardiner_seed,1.00
San Diego,050805,37681303731692,EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,144,52,36.11,32.9,12.73,22.81,90.71,Y,422,111,0.4685,gardiner_seed,1.00
San Diego,052713,34674393434768,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,144,25,17.36,39.83,18.9,29.37,61.92,N,432,180,0.1389,fuzzy_name_county,1.00
