campus,ceeb,entry_year,cohort_n,ret1_pct,grad4_pct,grad5_pct,grad6_pct
Davis,050527,2006,11,100,27,64,82
Davis,050527,2024,13,100,,,
Davis,050548,1999,10,100,60,90,100
Davis,050548,2000,10,100,40,90,90
Davis,050548,2012,13,100,77,100,100
Davis,050587,2006,10,90,40,60,70
Davis,050587,2010,10,70,30,70,70
Davis,050615,2006,11,91,82,91,91
Davis,050618,2006,10,90,20,60,70
Davis,050618,2009,12,100,67,92,92
Davis,050618,2015,10,100,60,90,90
Davis,050618,2021,14,93,64,,
Davis,050618,2022,11,100,,,
Davis,050622,2004,10,90,60,80,80
Davis,050622,2019,10,100,90,90,100
Davis,050656,1999,13,100,69,85,85
Davis,050656,2002,10,100,70,90,90
Davis,050656,2006,11,100,64,100,100
Davis,050657,2006,11,100,64,82,91
Davis,050657,2019,11,100,55,82,82
Davis,050658,1999,13,100,38,85,92
Davis,050658,2003,12,92,50,75,75
Davis,050658,2007,11,91,36,64,64
Davis,050658,2009,11,100,64,73,91
Davis,050658,2010,12,92,75,83,83
Davis,050658,2012,13,85,69,85,85
Davis,050658,2013,10,100,80,100,100
Davis,050658,2015,13,100,69,92,100
Davis,050658,2019,10,100,80,90,90
Davis,050658,2020,13,100,77,100,
Davis,050658,2022,14,100,,,
Davis,050658,2023,13,85,,,
Davis,050658,2024,11,91,,,
Davis,050659,2001,11,91,55,91,91
Davis,050659,2003,11,100,55,82,82
Davis,050659,2004,15,87,40,67,80
Davis,050659,2005,16,100,69,94,100
Davis,050659,2006,14,100,57,100,100
Davis,050659,2008,17,100,53,82,88
Davis,050659,2010,17,94,88,94,94
Davis,050659,2011,13,85,54,77,100
Davis,050659,2012,12,100,67,92,92
Davis,050659,2013,17,82,76,88,88
Davis,050659,2017,14,93,79,93,93
Davis,050659,2019,10,100,70,100,100
Davis,050659,2021,17,100,100,,
Davis,050659,2022,15,100,,,
Davis,050659,2024,17,100,,,
Davis,050660,2009,11,82,36,73,73
Davis,050660,2024,10,100,,,
Davis,050662,1999,19,95,53,84,89
Davis,050662,2000,11,82,55,82,82
Davis,050662,2001,13,92,46,77,85
Davis,050662,2002,11,100,91,100,100
Davis,050662,2004,10,80,20,60,60
Davis,050663,2004,10,70,60,80,80
Davis,050666,1999,17,94,71,88,94
Davis,050666,2000,13,85,54,62,77
Davis,050666,2001,14,93,71,86,93
Davis,050666,2002,27,100,56,85,96
Davis,050666,2003,17,94,94,100,100
Davis,050666,2004,22,95,55,91,95
Davis,050666,2005,21,100,81,95,95
Davis,050666,2006,27,96,70,89,93
Davis,050666,2007,24,96,67,88,88
Davis,050666,2008,18,94,67,89,94
Davis,050666,2009,19,100,74,95,95
Davis,050666,2010,19,100,74,95,95
Davis,050666,2011,19,95,84,89,95
Davis,050666,2012,15,100,93,100,100
Davis,050666,2014,16,100,75,94,94
Davis,050666,2015,13,100,62,92,100
Davis,050666,2016,12,100,75,92,100
Davis,050666,2017,11,100,91,100,100
Davis,050666,2018,15,100,100,100,100
Davis,050666,2019,12,92,75,83,92
Davis,050666,2020,10,100,80,90,
Davis,050666,2021,15,93,93,,
Davis,050666,2022,10,100,,,
Davis,050666,2023,10,90,,,
Davis,050666,2024,11,100,,,
Davis,050714,2021,10,80,60,,
Davis,050715,2023,13,77,,,
Davis,050718,2000,10,100,60,80,90
Davis,050718,2002,18,100,72,89,89
Davis,050718,2003,15,87,67,93,100
Davis,050718,2004,18,100,61,94,94
Davis,050718,2005,26,100,73,100,100
Davis,050718,2006,23,83,61,83,91
Davis,050718,2007,17,100,76,88,100
Davis,050718,2008,15,100,67,100,100
Davis,050718,2009,22,91,50,91,91
Davis,050718,2010,21,90,48,86,86
Davis,050718,2011,18,89,56,89,89
Davis,050718,2012,19,100,58,95,95
Davis,050718,2013,15,100,87,93,93
Davis,050718,2014,22,95,82,100,100
Davis,050718,2015,14,93,79,93,93
Davis,050718,2016,17,100,100,100,100
Davis,050718,2017,22,100,95,95,95
Davis,050718,2018,21,95,76,90,90
Davis,050718,2019,18,100,89,94,100
Davis,050718,2020,30,100,83,97,
Davis,050718,2021,33,100,94,,
Davis,050718,2022,32,97,,,
Davis,050718,2023,24,100,,,
Davis,050718,2024,11,100,,,
Davis,050721,2000,13,92,54,69,77
Davis,050721,2009,11,100,82,100,100
Davis,050723,2000,10,100,40,90,90
Davis,050723,2001,21,100,57,81,86
Davis,050723,2002,10,90,60,90,100
Davis,050723,2005,12,100,33,67,83
Davis,050723,2006,11,100,82,91,91
Davis,050723,2010,13,100,69,92,100
Davis,050723,2012,15,100,40,87,100
Davis,050723,2013,12,100,75,92,92
Davis,050723,2015,10,100,70,100,100
Davis,050723,2018,10,100,100,100,100
Davis,050723,2019,12,100,75,92,92
Davis,050723,2024,11,100,,,
Davis,050725,1999,15,87,20,67,80
Davis,050725,2000,21,86,62,86,86
Davis,050725,2002,24,88,67,83,83
Davis,050725,2003,20,90,60,80,80
Davis,050725,2004,16,100,75,94,94
Davis,050725,2005,21,90,62,90,90
Davis,050725,2006,25,92,76,92,92
Davis,050725,2007,16,100,63,94,94
Davis,050725,2008,23,100,39,83,83
Davis,050725,2009,24,100,63,92,92
Davis,050725,2010,37,97,70,97,97
Davis,050725,2011,25,88,60,84,88
Davis,050725,2012,12,100,75,83,92
Davis,050725,2013,12,100,83,100,100
Davis,050725,2014,11,91,91,91,91
Davis,050725,2020,11,91,82,91,
Davis,050725,2021,11,100,82,,
Davis,050727,1999,20,90,55,85,90
Davis,050727,2000,18,100,44,83,83
Davis,050727,2001,20,95,55,75,95
Davis,050727,2002,27,96,63,93,93
Davis,050727,2003,32,100,59,78,88
Davis,050727,2004,35,97,71,89,97
Davis,050727,2005,38,95,55,89,89
Davis,050727,2006,38,92,53,89,92
Davis,050727,2007,29,93,62,86,86
Davis,050727,2008,30,90,67,87,87
Davis,050727,2009,35,94,57,86,91
Davis,050727,2010,23,96,61,91,100
Davis,050727,2011,22,100,77,100,100
Davis,050727,2012,26,100,58,92,100
Davis,050727,2013,15,87,73,100,100
Davis,050727,2014,14,100,100,100,100
Davis,050727,2015,15,80,67,73,73
Davis,050727,2016,21,100,100,100,100
Davis,050727,2018,18,89,83,89,89
Davis,050727,2020,10,100,70,100,
Davis,050727,2021,18,89,78,,
Davis,050727,2022,28,96,,,
Davis,050727,2023,13,85,,,
Davis,050727,2024,17,100,,,
Davis,050729,2013,12,100,100,100,100
Davis,050729,2014,10,100,80,90,100
Davis,050730,1999,74,78,23,55,62
Davis,050730,2000,103,67,27,57,68
Davis,050730,2001,115,64,27,57,70
Davis,050730,2002,111,79,37,68,77
Davis,050730,2003,143,75,30,62,71
Davis,050730,2004,60,92,53,83,88
Davis,050730,2005,61,98,52,82,90
Davis,050730,2006,65,95,57,82,88
Davis,050730,2007,53,92,53,85,87
Davis,050730,2008,52,96,46,87,92
Davis,050730,2009,55,93,56,89,91
Davis,050730,2010,38,89,37,76,84
Davis,050730,2011,41,95,63,90,90
Davis,050730,2012,37,97,62,92,92
Davis,050730,2013,31,97,48,87,90
Davis,050730,2014,26,88,50,88,92
Davis,050730,2015,30,97,63,80,87
Davis,050730,2016,27,100,67,93,96
Davis,050730,2017,24,100,83,92,100
Davis,050730,2018,23,96,70,87,91
Davis,050730,2019,27,93,63,81,89
Davis,050730,2020,27,93,59,78,
Davis,050730,2021,34,97,74,,
Davis,050730,2022,21,100,,,
Davis,050730,2023,26,100,,,
Davis,050730,2024,38,95,,,
Davis,050740,2000,12,92,17,83,92
Davis,050740,2002,10,90,20,50,60
Davis,050740,2003,12,67,25,50,58
Davis,050740,2008,14,93,7,36,36
Davis,050740,2009,10,60,10,30,30
Davis,050740,2011,14,93,14,57,64
Davis,050740,2012,13,77,38,77,77
Davis,050740,2016,11,73,18,64,64
Davis,050740,2020,12,75,42,67,
Davis,050740,2021,16,69,44,,
Davis,050740,2024,16,69,,,
Davis,050748,2001,12,83,42,67,75
Davis,050748,2002,10,80,50,60,80
Davis,050748,2006,15,100,60,87,93
Davis,050748,2011,32,88,56,81,88
Davis,050748,2012,19,95,89,95,95
Davis,050748,2013,15,100,60,93,93
Davis,050748,2014,12,100,83,92,100
Davis,050748,2015,11,100,82,100,100
Davis,050748,2017,13,92,69,85,92
Davis,050748,2018,12,92,83,92,92
Davis,050748,2019,19,95,84,89,89
Davis,050748,2020,11,100,73,91,
Davis,050748,2021,12,100,83,,
Davis,050748,2023,15,100,,,
Davis,050748,2024,18,100,,,
Davis,050755,1999,14,86,43,71,79
Davis,050755,2000,10,90,40,60,80
Davis,050755,2001,12,67,42,42,67
Davis,050755,2003,14,86,50,71,71
Davis,050755,2004,13,85,38,54,69
Davis,050755,2007,11,91,55,91,91
Davis,050755,2008,14,79,36,71,79
Davis,050755,2013,14,79,43,71,79
Davis,050755,2015,10,100,70,80,80
Davis,050755,2019,10,90,70,90,90
Davis,050755,2021,11,100,73,,
Davis,050784,2014,11,100,82,82,91
Davis,050784,2016,11,91,82,91,91
Davis,050784,2019,16,100,81,100,100
Davis,050784,2020,15,100,73,87,
Davis,050784,2021,36,97,89,,
Davis,050784,2022,54,96,,,
Davis,050784,2023,26,96,,,
Davis,050784,2024,24,100,,,
Davis,050804,2003,10,90,40,60,70
Davis,050815,1999,15,73,20,67,73
Davis,050815,2000,11,82,18,45,64
Davis,050815,2001,19,79,42,68,79
Davis,050815,2002,21,90,19,67,71
Davis,050815,2003,16,75,56,69,81
Davis,050815,2004,26,81,31,69,73
Davis,050815,2006,19,89,42,79,79
Davis,050815,2007,16,63,13,44,69
Davis,050815,2008,25,100,52,80,84
Davis,050815,2010,12,75,33,75,92
Davis,050815,2016,12,100,83,92,92
Davis,050815,2019,11,91,45,73,82
Davis,050815,2021,11,100,73,,
Davis,050818,1999,21,90,43,62,62
Davis,050818,2000,10,90,60,70,70
Davis,050818,2002,12,92,42,75,75
Davis,050818,2003,10,90,40,100,100
Davis,050818,2004,13,92,54,77,85
Davis,050818,2005,13,85,62,69,69
Davis,050818,2009,13,85,38,85,85
Davis,050818,2010,13,100,62,92,92
Davis,050818,2012,10,100,70,90,90
Davis,050818,2013,14,100,86,93,100
Davis,050818,2015,15,100,80,100,100
Davis,050818,2016,12,100,100,100,100
Davis,050818,2018,10,90,80,90,90
Davis,050818,2019,13,85,69,92,92
Davis,050818,2020,13,100,77,92,
Davis,050818,2021,16,88,69,,
Davis,050818,2023,13,92,,,
Davis,050819,2007,12,92,42,75,75
Davis,050824,2005,24,79,38,71,75
Davis,050824,2006,26,88,31,77,88
Davis,050824,2007,30,97,53,87,90
Davis,050824,2008,30,87,37,67,73
Davis,050824,2009,22,82,55,82,82
Davis,050824,2010,25,100,48,84,84
Davis,050824,2011,22,100,68,86,91
Davis,050824,2012,32,97,63,81,84
Davis,050824,2013,23,100,65,91,96
Davis,050824,2014,19,95,53,89,95
Davis,050824,2015,15,100,87,93,93
Davis,050824,2016,28,100,82,93,100
Davis,050824,2017,18,100,83,94,94
Davis,050824,2018,21,95,81,90,90
Davis,050824,2019,17,100,82,88,94
Davis,050824,2020,26,100,81,100,
Davis,050824,2021,22,100,73,,
Davis,050824,2022,19,100,,,
Davis,050824,2023,19,95,,,
Davis,050824,2024,29,100,,,
Davis,050825,2000,16,100,75,88,88
Davis,050825,2002,12,92,50,75,75
Davis,050825,2003,16,100,56,81,94
Davis,050825,2004,19,84,53,74,79
Davis,050825,2005,14,86,36,64,71
Davis,050825,2006,19,100,63,79,79
Davis,050825,2007,14,100,50,79,79
Davis,050825,2015,10,90,50,80,80
Davis,050825,2022,13,92,,,
Davis,050825,2023,12,92,,,
Davis,050825,2024,12,92,,,
Davis,050829,1999,21,86,48,76,86
Davis,050829,2000,27,85,15,56,59
Davis,050829,2001,27,89,26,78,85
Davis,050829,2002,27,93,41,78,81
Davis,050829,2003,33,100,39,76,82
Davis,050829,2004,41,88,54,66,78
Davis,050829,2005,17,76,41,59,59
Davis,050829,2006,26,85,42,77,77
Davis,050829,2007,16,88,31,69,88
Davis,050829,2009,12,100,50,83,83
Davis,050829,2011,15,100,67,87,100
Davis,050829,2012,14,100,43,86,86
Davis,050829,2013,10,100,70,100,100
Davis,050829,2015,10,80,60,80,90
Davis,050829,2018,13,100,92,100,100
Davis,050829,2019,13,100,85,92,92
Davis,050829,2020,10,100,80,100,
Davis,050829,2021,16,81,69,,
Davis,050829,2022,11,100,,,
Davis,050829,2023,10,100,,,
Davis,050829,2024,14,100,,,
Davis,050858,1999,12,100,50,83,92
Davis,050858,2000,11,100,55,82,82
Davis,050858,2001,18,94,50,83,83
Davis,050858,2002,16,100,63,94,94
Davis,050858,2003,15,100,73,87,87
Davis,050858,2004,12,100,83,100,100
Davis,050858,2005,16,81,63,69,75
Davis,050858,2006,16,81,50,88,94
Davis,050858,2008,12,100,58,92,100
Davis,050858,2009,13,92,62,77,85
Davis,050858,2011,12,100,83,100,100
Davis,050858,2012,12,92,67,83,83
Davis,050858,2017,10,100,80,100,100
Davis,050865,2006,13,92,46,85,92
Davis,050865,2007,11,91,73,82,91
Davis,050865,2008,15,100,73,93,93
Davis,050865,2010,14,86,43,64,64
Davis,050865,2013,14,100,71,79,79
Davis,050865,2014,10,100,70,90,90
Davis,050865,2018,10,100,90,100,100
Davis,050865,2021,12,92,83,,
Davis,050865,2022,11,100,,,
Davis,050865,2023,15,87,,,
Davis,050865,2024,10,100,,,
Davis,050883,2019,10,100,90,100,100
Davis,050883,2020,10,90,90,90,
Davis,050883,2022,14,100,,,
Davis,050883,2023,12,100,,,
Davis,050893,2008,13,85,77,92,92
Davis,050893,2009,10,100,80,90,100
Davis,050893,2010,11,82,64,82,91
Davis,050893,2011,10,100,80,90,90
Davis,050893,2012,14,93,86,93,93
Davis,050893,2013,15,100,80,93,100
Davis,050893,2014,16,100,81,100,100
Davis,050893,2016,11,91,55,100,100
Davis,050893,2019,13,92,85,100,100
Davis,050893,2020,10,90,60,90,
Davis,050893,2021,15,87,80,,
Davis,050893,2022,25,92,,,
Davis,050893,2023,15,100,,,
Davis,050893,2024,10,90,,,
Davis,050902,2007,10,80,10,40,40
Davis,050902,2010,15,87,47,67,67
Davis,050902,2011,15,100,53,100,100
Davis,050902,2012,18,100,44,100,100
Davis,050902,2013,17,94,41,71,82
Davis,050902,2014,10,100,60,90,90
Davis,050902,2015,19,95,37,68,74
Davis,050902,2016,16,94,75,94,94
Davis,050902,2017,18,94,56,89,94
Davis,050902,2018,14,93,57,71,71
Davis,050902,2019,13,100,69,85,92
Davis,050902,2020,23,87,78,83,
Davis,050902,2021,12,100,58,,
Davis,050902,2022,18,100,,,
Davis,050902,2023,27,93,,,
Davis,050902,2024,31,90,,,
Davis,050910,1999,11,100,55,91,91
Davis,050910,2001,22,95,41,73,77
Davis,050910,2002,10,90,50,80,90
Davis,050910,2007,16,94,44,75,81
Davis,050910,2008,10,90,40,60,70
Davis,050910,2009,16,94,38,75,81
Davis,050910,2010,11,100,36,73,82
Davis,050910,2011,11,91,64,82,82
Davis,050910,2012,10,90,60,90,90
Davis,050910,2013,17,88,59,82,82
Davis,050910,2014,26,96,46,81,81
Davis,050910,2015,17,76,29,71,76
Davis,050910,2016,22,95,68,91,91
Davis,050910,2017,17,94,65,82,88
Davis,050910,2018,18,100,61,83,89
Davis,050910,2019,15,93,87,87,87
Davis,050910,2021,10,90,60,,
Davis,050910,2022,10,100,,,
Davis,050910,2023,11,100,,,
Davis,050911,1999,15,80,33,60,60
Davis,050911,2000,18,78,39,50,56
Davis,050911,2001,16,100,63,75,75
Davis,050911,2002,10,90,60,90,90
Davis,050911,2003,16,75,38,69,75
Davis,050911,2004,16,100,69,88,88
Davis,050911,2005,10,90,40,90,90
Davis,050911,2006,13,100,46,77,77
Davis,050911,2024,13,92,,,
Davis,050912,2000,12,92,33,67,83
Davis,050912,2001,18,94,61,78,83
Davis,050912,2002,18,100,67,89,89
Davis,050912,2003,12,92,50,92,92
Davis,050912,2004,12,92,42,75,83
Davis,050912,2005,12,92,75,100,100
Davis,050912,2010,11,100,73,100,100
Davis,050912,2012,10,100,50,90,100
Davis,050912,2015,13,100,69,92,100
Davis,050912,2019,10,100,80,90,90
Davis,050915,1999,13,92,69,85,85
Davis,050915,2002,12,92,58,75,83
Davis,050915,2006,11,82,64,73,73
Davis,050919,2004,12,100,42,83,83
Davis,050919,2005,12,100,50,75,92
Davis,050919,2006,14,100,43,86,100
Davis,050919,2007,14,86,43,71,71
Davis,050919,2008,11,100,55,100,100
Davis,050919,2011,10,100,50,90,90
Davis,050919,2013,14,93,50,86,86
Davis,050919,2015,10,90,70,80,90
Davis,050919,2018,14,79,57,71,71
Davis,050919,2019,16,94,81,94,94
Davis,050919,2020,20,100,75,90,
Davis,050919,2021,17,94,82,,
Davis,050919,2022,12,100,,,
Davis,050919,2023,21,95,,,
Davis,050919,2024,23,100,,,
Davis,050940,1999,11,82,55,73,82
Davis,050940,2000,10,90,50,80,80
Davis,050940,2001,10,60,40,70,70
Davis,050940,2002,18,100,61,83,83
Davis,050940,2003,14,100,64,79,79
Davis,050940,2004,11,91,18,64,82
Davis,050940,2005,15,100,47,87,93
Davis,050940,2006,20,95,45,70,80
Davis,050940,2007,21,90,52,90,90
Davis,050940,2008,22,100,82,91,91
Davis,050940,2009,11,100,55,91,100
Davis,050940,2010,17,94,53,82,82
Davis,050940,2012,14,100,79,79,86
Davis,050940,2014,10,100,90,100,100
Davis,050940,2016,16,100,63,81,81
Davis,050940,2017,16,94,75,94,94
Davis,050940,2018,10,90,50,80,80
Davis,050940,2019,10,80,80,80,80
Davis,050940,2020,17,94,76,88,
Davis,050940,2021,13,100,92,,
Davis,050940,2022,25,100,,,
Davis,050940,2023,19,95,,,
Davis,050940,2024,19,100,,,
Davis,050966,2002,12,100,58,100,100
Davis,050966,2009,10,100,50,90,100
Davis,050966,2012,12,100,92,100,100
Davis,050966,2016,10,100,80,80,80
Davis,050966,2018,14,100,71,79,86
Davis,050966,2023,11,100,,,
Davis,050966,2024,12,100,,,
Davis,050968,1999,15,87,40,73,73
Davis,050968,2000,11,91,55,82,82
Davis,050968,2001,13,85,38,85,92
Davis,050968,2002,10,90,40,90,90
Davis,050968,2004,19,84,53,79,79
Davis,050968,2005,11,100,73,91,100
Davis,050968,2006,26,100,69,88,92
Davis,050968,2007,25,100,60,88,88
Davis,050968,2008,24,96,83,96,96
Davis,050968,2009,17,100,76,82,82
Davis,050968,2010,26,96,73,88,96
Davis,050968,2011,33,100,73,91,94
Davis,050968,2012,31,100,77,100,100
Davis,050968,2013,28,96,86,93,96
Davis,050968,2014,20,100,80,95,95
Davis,050968,2015,20,100,85,100,100
Davis,050968,2016,24,100,88,92,92
Davis,050968,2017,10,100,80,90,100
Davis,050968,2018,25,100,84,92,100
Davis,050968,2019,20,100,85,95,100
Davis,050968,2020,17,100,88,88,
Davis,050968,2021,30,97,93,,
Davis,050968,2022,41,100,,,
Davis,050968,2023,20,100,,,
Davis,050968,2024,22,100,,,
Davis,050969,1999,28,89,36,68,75
Davis,050969,2000,14,86,43,64,71
Davis,050969,2001,35,91,31,80,80
Davis,050969,2002,27,100,52,93,96
Davis,050969,2003,28,93,50,75,75
Davis,050969,2004,30,90,67,80,87
Davis,050969,2005,30,97,67,83,87
Davis,050969,2006,39,87,44,77,79
Davis,050969,2007,31,90,58,84,90
Davis,050969,2008,28,96,64,79,82
Davis,050969,2009,18,100,50,89,94
Davis,050969,2010,21,100,71,86,90
Davis,050969,2011,30,100,60,97,97
Davis,050969,2012,31,97,77,84,94
Davis,050969,2013,28,96,82,96,96
Davis,050969,2014,32,100,84,94,97
Davis,050969,2015,21,95,76,90,90
Davis,050969,2016,35,100,69,89,91
Davis,050969,2017,12,100,83,100,100
Davis,050969,2018,19,95,84,89,89
Davis,050969,2019,24,100,92,96,96
Davis,050969,2020,22,95,82,91,
Davis,050969,2021,23,96,91,,
Davis,050969,2022,19,100,,,
Davis,050969,2023,15,100,,,
Davis,050969,2024,14,100,,,
Davis,050970,1999,32,91,44,75,84
Davis,050970,2000,47,98,53,77,77
Davis,050970,2001,45,100,49,73,89
Davis,050970,2002,59,97,58,83,88
Davis,050970,2003,53,94,62,85,92
Davis,050970,2004,38,95,61,84,92
Davis,050970,2005,41,98,63,83,88
Davis,050970,2006,42,90,55,69,81
Davis,050970,2007,45,91,67,80,91
Davis,050970,2008,23,91,70,83,87
Davis,050970,2009,40,93,60,90,90
Davis,050970,2010,41,98,61,93,95
Davis,050970,2011,59,98,75,90,92
Davis,050970,2012,33,97,76,94,94
Davis,050970,2013,34,100,79,100,100
Davis,050970,2014,34,100,91,94,94
Davis,050970,2015,18,100,83,94,94
Davis,050970,2016,20,100,70,100,100
Davis,050970,2017,16,94,94,94,94
Davis,050970,2018,23,96,91,96,100
Davis,050970,2019,17,94,94,100,100
Davis,050970,2020,15,100,80,100,
Davis,050970,2021,31,97,97,,
Davis,050970,2022,24,96,,,
Davis,050970,2023,22,100,,,
Davis,050972,2001,12,92,17,67,75
Davis,050972,2002,15,93,53,80,87
Davis,050972,2003,11,91,36,64,64
Davis,050972,2004,10,80,80,80,80
Davis,050972,2005,16,94,44,88,88
Davis,050972,2006,15,100,60,87,87
Davis,050972,2007,11,91,64,82,82
Davis,050972,2010,13,92,69,77,92
Davis,050972,2012,13,100,69,92,92
Davis,050972,2014,14,100,86,93,93
Davis,050972,2015,11,100,73,91,91
Davis,050972,2018,10,90,90,90,90
Davis,050972,2019,10,100,100,100,100
Davis,050972,2020,16,100,75,81,
Davis,050972,2021,12,100,83,,
Davis,050972,2022,13,100,,,
Davis,050972,2023,14,100,,,
Davis,050973,1999,10,90,40,70,70
Davis,050973,2000,11,100,64,91,91
Davis,050973,2001,14,86,29,79,79
Davis,050974,2004,13,100,46,85,85
Davis,050974,2005,14,93,57,93,93
Davis,050974,2006,13,100,85,100,100
Davis,050974,2007,18,100,72,100,100
Davis,050974,2008,19,95,79,89,95
Davis,050974,2009,17,100,59,94,94
Davis,050974,2010,16,100,81,94,94
Davis,050974,2011,19,95,84,89,95
Davis,050974,2012,21,100,57,100,100
Davis,050974,2013,11,100,91,100,100
Davis,050974,2014,21,100,76,100,100
Davis,050974,2015,14,100,79,93,100
Davis,050974,2016,14,100,71,100,100
Davis,050974,2017,11,100,91,91,91
Davis,050974,2018,18,100,83,100,100
Davis,050974,2019,31,100,87,100,100
Davis,050974,2020,28,93,82,89,
Davis,050974,2021,24,100,92,,
Davis,050974,2022,42,95,,,
Davis,050974,2023,33,100,,,
Davis,050974,2024,14,100,,,
Davis,050980,1999,18,89,33,56,56
Davis,050980,2000,17,82,29,76,76
Davis,050980,2001,11,91,55,73,91
Davis,050980,2002,13,100,38,69,85
Davis,050980,2003,13,100,62,77,77
Davis,050980,2005,14,100,50,79,79
Davis,050980,2007,12,75,42,58,75
Davis,050980,2012,12,92,58,67,67
Davis,050982,1999,14,86,21,50,57
Davis,050982,2000,26,85,46,81,85
Davis,050982,2001,16,88,63,88,88
Davis,050982,2003,20,95,65,85,90
Davis,050982,2004,14,100,64,86,93
Davis,050982,2006,12,100,50,83,83
Davis,050985,2018,10,60,20,40,50
Davis,050995,2009,14,50,7,14,29
Davis,051008,2023,14,100,,,
Davis,051009,2005,10,90,50,70,80
Davis,051009,2011,13,85,77,92,100
Davis,051009,2014,13,100,69,77,85
Davis,051009,2016,10,100,100,100,100
Davis,051009,2017,12,100,75,83,83
Davis,051009,2021,15,93,80,,
Davis,051009,2023,18,94,,,
Davis,051015,2002,11,82,9,36,45
Davis,051015,2007,10,100,50,90,90
Davis,051015,2008,10,90,40,80,90
Davis,051040,2003,11,91,64,73,82
Davis,051040,2008,14,100,71,86,93
Davis,051045,2005,10,70,10,60,70
Davis,051045,2006,12,75,25,50,58
Davis,051045,2008,10,90,30,50,80
Davis,051088,2006,11,91,36,73,82
Davis,051088,2012,12,100,50,83,83
Davis,051088,2014,11,91,55,91,91
Davis,051088,2015,10,100,90,100,100
Davis,051088,2018,12,100,75,100,100
Davis,051088,2019,12,100,92,100,100
Davis,051088,2021,19,100,84,,
Davis,051088,2023,10,90,,,
Davis,051092,1999,10,90,30,90,90
Davis,051095,1999,11,100,0,82,91
Davis,051095,2001,10,90,50,70,70
Davis,051095,2002,12,83,50,67,75
Davis,051095,2003,10,90,40,80,90
Davis,051095,2004,10,90,40,70,90
Davis,051095,2009,10,100,60,70,70
Davis,051106,1999,10,80,60,70,70
Davis,051106,2000,12,92,67,92,92
Davis,051106,2001,10,90,50,80,80
Davis,051106,2002,11,100,55,91,91
Davis,051106,2003,14,100,71,86,86
Davis,051106,2005,10,100,60,100,100
Davis,051106,2006,14,100,57,93,100
Davis,051106,2007,13,100,54,100,100
Davis,051106,2008,18,100,44,78,89
Davis,051106,2009,14,100,71,93,93
Davis,051106,2010,16,100,63,94,94
Davis,051106,2011,17,100,59,82,82
Davis,051106,2012,11,82,45,82,82
Davis,051106,2013,13,85,69,85,85
Davis,051106,2014,10,80,80,90,90
Davis,051106,2015,13,92,62,85,85
Davis,051106,2016,15,93,73,93,93
Davis,051106,2017,17,94,88,94,94
Davis,051106,2018,16,88,75,88,88
Davis,051106,2019,10,100,80,100,100
Davis,051106,2021,20,100,85,,
Davis,051106,2022,10,100,,,
Davis,051106,2023,12,100,,,
Davis,051106,2024,12,92,,,
Davis,051120,2013,10,90,70,90,90
Davis,051150,2001,10,90,20,50,60
Davis,051150,2009,10,100,40,50,60
Davis,051150,2014,10,90,70,90,90
