campus,ceeb,cds14,school_name,city,county,applicants,admits,admit_rate,ela_pct_met,math_pct_met,avg_pct_met,upp_pct,lcff_plus,enroll_9_12,ag_cohort_2425,ag_met_2425,admits_per_eligible,match_method,match_score
Merced,051061,01611760130534,CIRCLE OF INDEPENDENT LEARNING,Fremont,Alameda,7,7,100.0,54.88,29.63,42.26,52.8,N,214,64,5,1.4,fuzzy_name_county,1.00
Merced,053884,38684780102103,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,7,7,100.0,18.92,8.11,13.52,80.68,Y,176,55,23,0.3043,fuzzy2_token,0.80
Merced,054642,19647330126557,LEGACY HIGH SCHOOL VAPA,South Gate,Los Angeles,7,5,71.429,46.46,5.05,25.75,90.27,Y,411,91,47,0.1064,hand_verified,0.85
Merced,054818,43694270130856,LUIS VALDEZ LEADERSHIP ACADEMY,San Jose,Santa Clara,7,7,100.0,,,,88.0,Y,225,58,30,0.2333,fuzzy_name_county,1.00
Merced,059946,,BARACK OBAMA GLOBAL PREP ACADEMY,Los Angeles,Los Angeles,7,7,100.0,,,,,,,,,,,
Merced,050013,01611190130625,ALTERNATIVES IN ACTION HIGH SCHOOL,Oakland,Alameda,7,6,85.714,,,,,,,,,,fuzzy_name_county,1.00
Merced,050352,50755725030317,CONNECTING WATERS - EAST BAY,Waterford,Stanislaus,7,7,100.0,,,,65.43,N,243,63,10,0.7,fuzzy2_token,0.80
Merced,050550,15737421531367,SHERMAN E BURROUGHS HS,Ridgecrest,Kern,7,7,100.0,68.77,31.96,50.36,53.91,N,1536,346,59,0.1186,fuzzy_name_county,1.00
Merced,050819,09618530930164,UNION MINE HIGH SCHOOL,El Dorado,El Dorado,7,7,100.0,60.53,25.99,43.26,41.14,N,1033,243,115,0.0609,fuzzy_name_county,1.00
Merced,050899,19764970115725,LIFELINE EDUCATION CHARTER SCH,Compton,Los Angeles,7,6,85.714,,,,,,,,,,fuzzy_name_county,0.94
Merced,051980,12630401237007,SOUTH FORK HIGH SCHOOL,Miranda,Humboldt,7,7,100.0,22.92,8.51,15.71,65.88,N,211,49,18,0.3889,fuzzy_name_county,1.00
Merced,052251,37684523730942,GUAJOME PARK ACADEMY,Vista,San Diego,7,7,100.0,,,,76.6,Y,483,115,77,0.0909,fuzzy_name_county,0.94
Merced,052537,19647330111484,VILLAGE ACADEMY HIGH SCHOOL,Pomona,Los Angeles,7,7,100.0,,,,97.67,Y,86,25,17,0.4118,fuzzy_name_county,0.94
Merced,052684,15637761534957,ROSAMOND HIGH SCHOOL,Rosamond,Kern,7,7,100.0,33.01,9.95,21.48,80.8,Y,927,192,33,0.2121,fuzzy_name_county,1.00
Merced,052998,38684783830197,INDEPENDENCE HIGH SCHOOL,San Francisco,San Francisco,7,7,100.0,63.16,20.0,41.58,57.45,N,235,133,37,0.1892,fuzzy_name_county,1.00
Merced,054368,19647330120360,DANIEL PEARL MAGNET HIGH SCHL,Van Nuys,Los Angeles,7,7,100.0,53.13,37.5,45.31,79.23,Y,183,52,41,0.1707,hand_verified,0.92
Merced,051214,19647330122721,ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,6,6,100.0,50.0,21.33,35.66,98.31,Y,296,72,65,0.0923,fuzzy_name_county,1.00
Merced,053500,40688414037701,TEMPLETON HIGH SCHOOL,Templeton,San Luis Obispo,6,6,100.0,57.89,32.56,45.23,29.1,N,725,196,111,0.0541,fuzzy_name_county,1.00
Merced,050394,34103480136275,REX & MARGARET FORTUNE ECHS,Elk Grove,Sacramento,6,4,66.667,,,,68.35,N,218,40,31,0.129,fuzzy_name_county,0.94
Merced,054674,,VISALIA TECHNICAL EARLY COLLEGE,Visalia,Tulare,6,5,83.333,,,,,,,,,,,
Merced,051664,36677360136069,SAGE OAK CHARTER,Redlands,San Bernardino,6,6,100.0,,,,45.78,N,675,136,71,0.0845,fuzzy_name_county,1.00
Merced,052061,40688094034807,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,6,6,100.0,69.57,38.92,54.24,51.26,N,751,168,98,0.0612,fuzzy_name_county,1.00
Merced,053216,37683380107078,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,6,6,100.0,75.0,23.08,49.04,74.5,N,349,80,57,0.1053,fuzzy_name_county,1.00
Merced,053340,42693284236345,SANTA YNEZ VALLEY UNION HS,Santa Ynez,Santa Barbara,6,6,100.0,61.26,37.7,49.48,28.21,N,801,215,99,0.0606,fuzzy_name_county,1.00
Merced,053695,37756143731114,VALLEY CENTER HIGH SCHOOL,Valley Center,San Diego,6,6,100.0,41.99,14.35,28.17,63.44,N,1075,263,87,0.069,fuzzy_name_county,1.00
Merced,054106,33671160109843,SANTA ROSA ACADEMY,Menifee,Riverside,6,5,83.333,,,,23.65,N,575,118,72,0.0694,fuzzy_name_county,1.00
Merced,054113,33103300110833,RIVER SPRINGS CHARTER SCHOOL,Temecula,Riverside,6,5,83.333,,,,64.44,N,987,207,126,0.0397,fuzzy_name_county,1.00
Merced,054565,34765050108795,CREATIVE CONNECTIONS ARTS ACAD,North Highlands,Sacramento,6,6,100.0,,,,81.11,Y,217,43,38,0.1579,fuzzy_name_county,0.94
Merced,055584,15101570135467,WONDERFUL COLL PREP ACAD LOST HILLS,Lost Hills,Kern,6,6,100.0,,,,92.21,Y,154,34,34,0.1765,fuzzy_name_county,0.88
Merced,059728,33672493337656,SAN JACINTO LEADERSHIP ACADEMY,San Jacinto,Riverside,6,6,100.0,40.75,9.94,25.34,91.96,Y,2388,481,277,0.0217,fuzzy_name_county,0.94
Merced,050108,33670820106716,HAMILTON HIGH SCHOOL,Anza,Riverside,5,4,80.0,50.0,14.29,32.14,80.68,Y,264,62,26,0.1538,fuzzy_name_county,1.00
Merced,050905,54768365431598,EXETER UNION HIGH SCHOOL,Exeter,Tulare,5,5,100.0,57.75,18.27,38.01,66.89,N,909,182,75,0.0667,fuzzy_name_county,1.00
Merced,051273,30736503030467,SAN JOAQUIN HIGH SCHOOL,Irvine,Orange,5,5,100.0,79.41,50.0,64.7,39.39,N,66,22,14,0.3571,fuzzy_name_county,0.94
Merced,052744,36678760136952,ENTREPRENEUR HIGH SCHOOL,Highland,San Bernardino,5,3,60.0,37.9,9.68,23.79,84.85,Y,528,102,50,0.06,fuzzy_name_county,1.00
Merced,053575,36677773636743,TWENTYNINE PALMS HIGH SCHOOL,Twentynine Palms,San Bernardino,5,4,80.0,52.8,17.79,35.3,71.41,N,717,138,35,0.1143,fuzzy_name_county,1.00
Merced,053969,19101990100776,NORTH VALLEY MILITARY INST,Sun Valley,Los Angeles,5,4,80.0,9.09,6.06,7.57,,,,,,,fuzzy_name_county,0.94
Merced,054441,19647330122382,TORRES HS ENGINEERING & TECHNICAL,Los Angeles,Los Angeles,5,4,80.0,14.63,6.17,10.4,97.72,Y,263,66,34,0.1176,hand_verified,0.95
Merced,054529,01611190119222,NEA COMMUNITY LEARNING CENTER,Alameda,Alameda,5,5,100.0,17.86,14.29,16.07,59.38,N,32,33,29,0.1724,fuzzy_name_county,1.00
Merced,050828,37681303731536,GROSSMONT MIDDLE COLLEGE HS,El Cajon,San Diego,5,5,100.0,81.82,71.43,76.62,27.03,N,37,24,17,0.2941,fuzzy_name_county,1.00
Merced,050955,23655652331361,FORT BRAGG HIGH SCHOOL,Fort Bragg,Mendocino,5,5,100.0,45.22,20.83,33.02,77.86,Y,569,128,47,0.1064,fuzzy_name_county,1.00
Merced,053133,35752593530060,ANZAR HIGH SCHOOL,San Juan Bautista,San Benito,5,5,100.0,70.49,20.34,45.41,62.92,N,267,64,29,0.1724,fuzzy_name_county,1.00
Merced,054600,37683383731247,SCHL ENTREPRENEURSHIP & TECH,San Diego,San Diego,5,5,100.0,,,,47.82,N,412,103,97,0.0515,fuzzy_name_county,0.94
Merced,054710,19647330126474,HILDA L SOLIS LEARNING ACDMY,Los Angeles,Los Angeles,5,5,100.0,29.41,5.88,17.64,,,,,,,fuzzy2_token,0.80
Merced,054774,01611920127944,HAYWARD TWIN OAKS MONTESSORI,Hayward,Alameda,5,5,100.0,,,,57.89,N,209,39,33,0.1515,fuzzy_name_county,1.00
Merced,055036,07100740137026,INVICTUS ACADEMY OF RICHMOND,El Cerrito,Contra Costa,5,5,100.0,,,,82.05,Y,273,64,55,0.0909,fuzzy_name_county,1.00
Merced,050330,36676373631066,BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,5,5,100.0,58.21,27.82,43.02,68.0,N,625,144,42,0.119,fuzzy_name_county,1.00
Merced,051005,30666700135897,ADVANCED LEARNING ACADEMY,Santa Ana,Orange,5,5,100.0,,,,93.66,Y,142,44,34,0.1471,fuzzy_name_county,1.00
Merced,051950,23655812333185,MENDOCINO HIGH SCHOOL,Mendocino,Mendocino,5,5,100.0,71.88,40.0,55.94,64.24,N,165,47,29,0.1724,fuzzy_name_county,1.00
Merced,052132,34765053434370,HIGHLANDS HIGH SCHOOL,North Highlands,Sacramento,5,5,100.0,36.46,20.33,28.39,92.29,Y,778,178,88,0.0568,fuzzy_name_county,1.00
Merced,052206,30736433030590,TUSTIN CONNECT,Tustin,Orange,5,5,100.0,68.97,31.03,50.0,49.74,N,195,89,49,0.102,fuzzy_name_county,1.00
Merced,052581,45701364530044,FOOTHILL HIGH SCHOOL,Palo Cedro,Shasta,5,5,100.0,70.28,50.56,60.42,46.0,N,1487,295,123,0.0407,fuzzy_name_county,1.00
Merced,053475,51714495137500,SUTTER UNION HIGH SCHOOL,Sutter,Sutter,5,5,100.0,52.23,26.92,39.58,26.29,N,734,199,84,0.0595,fuzzy_name_county,1.00
Merced,053590,17769761737006,UPPER LAKE HIGH SCHOOL,Upper Lake,Lake,5,4,80.0,26.03,8.33,17.18,83.39,Y,307,74,26,0.1538,fuzzy_name_county,1.00
Merced,053648,56726525630298,EL CAMINO HIGH SCHOOL,Ventura,Ventura,5,5,100.0,77.94,27.94,52.94,38.01,N,221,68,45,0.1111,fuzzy_name_county,1.00
Merced,053686,36679343630761,EXCELSIOR CHARTER SCHL VICTORVILLE,Victorville,San Bernardino,5,5,100.0,,,,,,,,,,fuzzy_name_county,0.94
Merced,053810,47705164739207,YREKA HIGH SCHOOL,Yreka,Siskiyou,5,5,100.0,52.05,20.14,36.09,56.21,N,612,138,52,0.0962,fuzzy_name_county,1.00
Merced,053900,37683383731247,KEARNY SCH BIOMED SCIENCE TECH,San Diego,San Diego,5,5,100.0,,,,47.82,N,412,103,97,0.0515,fuzzy_name_county,0.94
Merced,054065,19647336116750,PUC COMMUNITY CHARTER EARLY COLL HS,Sylmar,Los Angeles,5,5,100.0,,,,90.62,Y,416,98,91,0.0549,fuzzy_name_county,0.94
Merced,054664,40687590125328,CENTRAL COAST NEW TECH HIGH SC,Nipomo,San Luis Obispo,5,5,100.0,77.22,53.16,65.19,50.63,N,318,55,44,0.1136,fuzzy_name_county,0.94
Merced,054889,34674396061832,UMOJA INTERNATIONAL ACADEMY,Sacramento,Sacramento,5,5,100.0,95.65,52.17,73.91,48.2,N,139,40,38,0.1316,fuzzy_name_county,1.00
Merced,1252154,19647331931716,LAKE BALBOA COLLEGE PREP K-12,Van Nuys,Los Angeles,5,5,100.0,86.96,56.52,71.74,72.93,N,181,39,33,0.1515,fuzzy2_token,0.80
Riverside,053218,07618040113118,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,1375,1151,83.709,86.59,78.46,82.52,9.87,N,3039,841,598,1.9247,gardiner_seed,1.00
Riverside,050784,01750930132704,DUBLIN HIGH SCHOOL,Dublin,Alameda,1081,870,80.481,81.79,68.88,75.34,17.43,N,2771,829,667,1.3043,gardiner_seed,1.00
Riverside,054078,33670330110627,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,963,738,76.636,71.35,51.46,61.41,66.74,N,4353,1064,746,0.9893,gardiner_seed,1.00
Riverside,050130,19642611930288,ARCADIA HIGH SCHOOL,Arcadia,Los Angeles,962,829,86.175,69.26,61.68,65.47,30.96,N,2939,796,514,1.6128,gardiner_seed,1.00
Riverside,050748,19734601932862,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,932,840,90.129,77.86,67.7,72.78,27.82,N,2563,670,439,1.9134,gardiner_seed,1.00
Riverside,050970,01611760135244,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,906,680,75.055,93.37,89.17,91.27,20.35,N,1794,434,382,1.7801,gardiner_seed,1.00
Riverside,050974,01611760130062,AMERICAN HIGH SCHOOL,Fremont,Alameda,869,737,84.81,87.86,72.24,80.05,27.77,N,2618,621,456,1.6162,gardiner_seed,1.00
Riverside,050968,01611760134270,IRVINGTON HIGH SCHOOL,Fremont,Alameda,857,680,79.347,83.22,73.68,78.45,27.68,N,2157,539,355,1.9155,gardiner_seed,1.00
Riverside,053169,43694274330692,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,806,651,80.769,84.11,68.5,76.31,32.89,N,2703,699,518,1.2568,gardiner_seed,1.00
Riverside,053466,43694684334462,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,771,617,80.026,87.65,86.99,87.32,9.88,N,1630,445,401,1.5387,gardiner_seed,1.00
Riverside,051009,30665143037496,TROY HIGH SCHOOL,Fullerton,Orange,737,656,89.009,86.29,75.81,81.05,40.73,N,2504,660,493,1.3306,gardiner_seed,1.00
Riverside,052495,01751010130583,AMADOR VALLEY HIGH SCHOOL,Pleasanton,Alameda,723,591,81.743,82.8,69.47,76.13,9.87,N,2583,653,514,1.1498,gardiner_seed,1.00
Riverside,051283,30736503030657,NORTHWOOD HIGH SCHOOL,Irvine,Orange,719,613,85.257,75.9,69.23,72.56,23.22,N,2244,617,391,1.5678,gardiner_seed,1.00
Riverside,054351,37682960118935,DEL NORTE HIGH SCHOOL,San Diego,San Diego,693,596,86.003,84.38,76.0,80.19,10.48,N,2557,639,555,1.0739,gardiner_seed,1.00
Riverside,050266,30736500133405,PORTOLA HIGH SCHOOL,Irvine,Orange,691,554,80.174,79.37,66.48,72.92,23.13,N,2693,628,459,1.207,gardiner_seed,1.00
Riverside,050893,37683460106328,CANYON CREST ACADEMY,San Diego,San Diego,682,606,88.856,92.63,84.56,88.59,12.25,N,2147,548,480,1.2625,gardiner_seed,1.00
Riverside,050718,43694684331799,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,676,566,83.728,85.99,81.59,83.79,15.94,N,1800,491,406,1.3941,gardiner_seed,1.00
Riverside,051267,30736430102871,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,664,554,83.434,82.54,60.01,71.27,46.0,N,2776,674,479,1.1566,gardiner_seed,1.00
Riverside,050563,36676783630522,RUBEN S AYALA HIGH SCHOOL,Chino Hills,San Bernardino,655,560,85.496,76.98,54.28,65.63,47.86,N,2541,654,526,1.0646,gardiner_seed,1.00
Riverside,053463,43694684334421,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,643,517,80.404,93.26,91.89,92.57,8.4,N,1702,407,370,1.3973,gardiner_seed,1.00
Riverside,053229,07618040730051,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,634,515,81.23,72.74,56.8,64.77,10.26,N,2894,720,451,1.1419,gardiner_seed,1.00
Riverside,053676,19734601939149,WALNUT HIGH SCHOOL,Walnut,Los Angeles,634,508,80.126,78.17,62.3,70.24,29.33,N,2148,560,390,1.3026,gardiner_seed,1.00
Riverside,051088,19647331933746,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,595,496,83.361,76.82,48.12,62.47,49.28,N,4614,1144,916,0.5415,gardiner_seed,1.00
Riverside,051008,30665143037348,SUNNY HILLS HIGH SCHOOL,Fullerton,Orange,594,505,85.017,79.39,62.57,70.98,50.49,N,2337,613,451,1.1197,gardiner_seed,1.00
Riverside,052497,01751010130096,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,591,486,82.234,83.5,68.24,75.87,9.77,N,2169,513,408,1.1912,gardiner_seed,1.00
Riverside,052987,36676523631058,LOS OSOS HIGH SCHOOL,Rancho Cucamonga,San Bernardino,579,465,80.311,79.86,50.3,65.08,45.23,N,2759,703,527,0.8824,gardiner_seed,1.00
Riverside,052986,37682963731528,WESTVIEW HIGH SCHOOL,San Diego,San Diego,557,457,82.047,88.14,71.49,79.81,12.95,N,2116,537,442,1.0339,gardiner_seed,1.00
Riverside,051984,30736503035102,UNIVERSITY HIGH SCHOOL,Irvine,Orange,550,474,86.182,69.56,67.69,68.62,27.26,N,2307,581,391,1.2123,gardiner_seed,1.00
Riverside,053462,43694684333316,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,545,443,81.284,77.08,68.47,72.77,21.81,N,2224,587,436,1.0161,gardiner_seed,1.00
Riverside,054813,39767600128967,MOUNTAIN HOUSE HIGH SCHOOL,Mountain House,San Joaquin,530,419,79.057,77.77,62.91,70.34,13.14,N,2428,582,402,1.0423,gardiner_seed,1.00
Riverside,050945,36677103633302,FONTANA HIGH SCHOOL,Fontana,San Bernardino,525,299,56.952,64.75,20.96,42.86,95.82,Y,2534,607,442,0.6765,gardiner_seed,1.00
Riverside,050564,36676783631017,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,523,441,84.321,67.83,45.32,56.58,52.84,N,2748,753,481,0.9168,gardiner_seed,1.00
Riverside,052970,38684783833407,LOWELL HIGH SCHOOL,San Francisco,San Francisco,518,457,88.224,88.29,73.6,80.95,43.76,N,2571,624,488,0.9365,gardiner_seed,1.00
Riverside,050527,19642121930056,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,516,419,81.202,84.61,57.68,71.15,45.89,N,1996,547,374,1.1203,gardiner_seed,1.00
Riverside,051978,43733874334470,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,515,414,80.388,76.29,56.72,66.5,46.86,N,2926,686,385,1.0753,gardiner_seed,1.00
Riverside,050692,33670333330701,SANTIAGO HIGH SCHOOL,Corona,Riverside,508,392,77.165,73.79,42.64,58.21,63.6,N,3577,846,576,0.6806,gardiner_seed,1.00
Riverside,052683,19648651995588,PALOS VERDES PENINSULA HS,Rolling Hills Estat,Los Angeles,492,415,84.35,87.75,74.87,81.31,14.65,N,2075,572,492,0.8435,gardiner_seed,1.00
Riverside,052546,36676523630571,RANCHO CUCAMONGA HIGH SCHOOL,Rancho Cucamonga,San Bernardino,487,405,83.162,74.95,40.96,57.95,58.83,N,3221,790,563,0.7194,gardiner_seed,1.00
Riverside,053495,19650521938679,TEMPLE CITY HIGH SCHOOL,Temple City,Los Angeles,487,444,91.17,74.71,59.01,66.86,42.72,N,1779,431,313,1.4185,gardiner_seed,1.00
Riverside,050055,19757131934553,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,483,391,80.952,74.4,56.25,65.32,50.75,N,2201,590,363,1.0771,gardiner_seed,1.00
Riverside,052567,33672153330859,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,479,371,77.453,73.42,40.48,56.95,55.24,N,2699,647,436,0.8509,gardiner_seed,1.00
Riverside,050888,36676523630373,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,469,347,73.987,75.56,43.07,59.32,55.37,N,3446,874,594,0.5842,gardiner_seed,1.00
Riverside,053737,30665223033578,LA QUINTA HIGH SCHOOL,Westminster,Orange,448,362,80.804,81.45,67.15,74.3,77.66,Y,2041,541,396,0.9141,gardiner_seed,1.00
Riverside,050676,33670333330446,CENTENNIAL HIGH SCHOOL,Corona,Riverside,445,369,82.921,62.58,32.2,47.39,81.78,Y,2712,678,376,0.9814,gardiner_seed,1.00
Riverside,050714,30664313030038,CYPRESS HIGH SCHOOL,Cypress,Orange,445,351,78.876,73.09,49.35,61.22,61.49,N,2685,673,489,0.7178,gardiner_seed,1.00
Riverside,050964,30665483032158,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,434,346,79.724,82.29,60.84,71.57,53.33,N,3171,814,543,0.6372,gardiner_seed,1.00
Riverside,050038,33752420133306,ORANGE VISTA HIGH SCHOOL,Perris,Riverside,433,311,71.824,49.75,12.82,31.29,87.31,Y,2396,613,433,0.7182,gardiner_seed,1.00
Riverside,050270,41690624130993,CARLMONT HIGH SCHOOL,Belmont,San Mateo,430,359,83.488,87.92,73.66,80.79,12.2,N,2360,589,449,0.7996,gardiner_seed,1.00
Riverside,051271,30736503030152,IRVINE HIGH SCHOOL,Irvine,Orange,429,372,86.713,71.71,61.71,66.71,27.34,N,1964,516,351,1.0598,gardiner_seed,1.00
Riverside,051635,19647331933381,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,421,283,67.221,64.05,26.95,45.5,92.98,Y,2237,526,392,0.7219,gardiner_seed,1.00
Riverside,051274,30736503030285,WOODBRIDGE HIGH SCHOOL,Irvine,Orange,412,357,86.65,76.63,58.26,67.44,29.44,N,2232,550,373,0.9571,gardiner_seed,1.00
Riverside,051510,43696094334116,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,412,333,80.825,79.74,68.44,74.09,20.92,N,2170,544,440,0.7568,gardiner_seed,1.00
Riverside,052480,30666473038023,VALENCIA HIGH SCHOOL,Placentia,Orange,412,359,87.136,70.15,47.07,58.61,68.93,N,2411,639,353,1.017,gardiner_seed,1.00
Riverside,051313,19645681932144,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,410,348,84.878,80.29,54.59,67.44,40.24,N,2624,624,439,0.7927,gardiner_seed,1.00
Riverside,053880,33751920105734,GREAT OAK HIGH SCHOOL,Temecula,Riverside,407,346,85.012,78.17,47.65,62.91,25.49,N,2946,729,608,0.5691,gardiner_seed,1.00
Riverside,053091,43696664333522,LELAND HIGH SCHOOL,San Jose,Santa Clara,392,321,81.888,85.16,75.35,80.26,13.26,N,1471,387,283,1.1343,gardiner_seed,1.00
Riverside,050972,01611760138693,WASHINGTON HIGH SCHOOL,Fremont,Alameda,388,307,79.124,72.72,53.98,63.35,41.75,N,1957,484,278,1.1043,gardiner_seed,1.00
Riverside,052834,37683383730884,SCRIPPS RANCH HIGH,San Diego,San Diego,384,315,82.031,83.02,68.72,75.87,20.42,N,1890,454,408,0.7721,gardiner_seed,1.00
Riverside,052347,43696414332904,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,382,298,78.01,83.57,78.86,81.21,14.73,N,1643,433,385,0.774,gardiner_seed,1.00
Riverside,052267,30666213030046,CANYON HIGH SCHOOL,Anaheim,Orange,381,334,87.664,77.4,48.0,62.7,32.25,N,2183,524,380,0.8789,gardiner_seed,1.00
Riverside,051672,19647331933001,KING DREW MAGNET HS MED/SCI,Los Angeles,Los Angeles,379,265,69.921,73.67,37.19,55.43,90.22,Y,1381,273,234,1.1325,gardiner_seed,1.00
Riverside,052057,33671243330438,VALLEY VIEW HIGH SCHOOL,Moreno Valley,Riverside,375,274,73.067,50.69,17.1,33.89,82.66,Y,2699,603,321,0.8536,gardiner_seed,1.00
Riverside,053055,19757131937697,SAN GABRIEL HIGH SCHOOL,San Gabriel,Los Angeles,375,307,81.867,61.93,42.98,52.45,76.43,Y,1761,467,286,1.0734,gardiner_seed,1.00
Riverside,052075,43696094334728,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,362,295,81.492,82.48,69.07,75.78,15.23,N,2187,584,461,0.6399,gardiner_seed,1.00
Riverside,052773,36678763632221,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,358,266,74.302,53.97,20.59,37.28,86.97,Y,2748,575,308,0.8636,gardiner_seed,1.00
Riverside,053539,33751923330743,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,358,288,80.447,72.69,44.19,58.44,40.21,N,3136,707,501,0.5749,gardiner_seed,1.00
Riverside,052629,36678503630597,RIALTO HIGH SCHOOL,Rialto,San Bernardino,356,223,62.64,51.12,18.8,34.96,87.04,Y,2623,605,362,0.616,gardiner_seed,1.00
Riverside,053522,19650601938356,SOUTH HIGH SCHOOL,Torrance,Los Angeles,355,287,80.845,74.82,63.1,68.96,27.28,N,1734,460,331,0.8671,gardiner_seed,1.00
Riverside,050727,07618040734368,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,347,290,83.573,85.84,64.08,74.96,6.71,N,2042,519,350,0.8286,gardiner_seed,1.00
Riverside,052059,33671243330396,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,345,220,63.768,51.97,12.78,32.37,84.18,Y,2251,474,248,0.8871,gardiner_seed,1.00
Riverside,050466,37683463730033,TORREY PINES HIGH SCHOOL,San Diego,San Diego,341,304,89.15,80.51,58.92,69.72,20.78,N,2536,643,492,0.6179,gardiner_seed,1.00
Riverside,052590,36678433635042,REDLANDS HIGH SCHOOL,Redlands,San Bernardino,341,263,77.126,75.33,48.42,61.88,62.91,N,2189,509,297,0.8855,gardiner_seed,1.00
Riverside,052670,33672153336492,RAMONA HIGH SCHOOL,Riverside,Riverside,341,259,75.953,50.6,16.07,33.33,87.49,Y,2142,529,306,0.8464,gardiner_seed,1.00
Riverside,054605,36678760125450,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,341,183,53.666,43.53,11.48,27.51,97.29,Y,1810,441,222,0.8243,gardiner_seed,1.00
Riverside,052350,43696414335782,PALO ALTO SENIOR HIGH SCHOOL,Palo Alto,Santa Clara,337,271,80.415,74.32,71.86,73.09,14.75,N,1891,466,430,0.6302,gardiner_seed,1.00
Riverside,052948,36678763631082,ARROYO VALLEY HIGH SCHOOL,San Bernardino,San Bernardino,337,240,71.217,36.64,14.84,25.74,96.95,Y,2692,634,337,0.7122,gardiner_seed,1.00
Riverside,053586,36750693637584,UPLAND HIGH SCHOOL,Upland,San Bernardino,337,266,78.932,67.04,32.68,49.86,70.58,N,2797,700,385,0.6909,gardiner_seed,1.00
Riverside,053343,43695344337762,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,335,282,84.179,86.74,84.08,85.41,5.68,N,1161,303,260,1.0846,gardiner_seed,1.00
Riverside,050500,01611500132225,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,333,253,75.976,68.83,50.22,59.53,41.2,N,2874,668,447,0.566,gardiner_seed,1.00
Riverside,052056,33752423330552,RANCHO VERDE HIGH SCHOOL,Moreno Valley,Riverside,330,247,74.848,51.25,14.58,32.91,82.72,Y,2101,477,292,0.8459,gardiner_seed,1.00
Riverside,052536,37682963730819,RANCHO BERNARDO HIGH SCHOOL,San Diego,San Diego,329,285,86.626,78.01,61.31,69.66,16.52,N,2210,538,389,0.7326,gardiner_seed,1.00
Riverside,050897,36677100108191,SUMMIT HIGH SCHOOL,Fontana,San Bernardino,325,239,73.538,67.91,32.25,50.08,74.2,N,2725,622,394,0.6066,gardiner_seed,1.00
Riverside,053459,33671243333770,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,324,217,66.975,43.69,14.46,29.08,93.2,Y,2103,467,215,1.0093,gardiner_seed,1.00
Riverside,053615,19647331931047,BIRMINGHAM COMMUNITY CHARTER HS,Lake Balboa,Los Angeles,322,230,71.429,70.01,22.45,46.23,90.29,Y,3162,715,656,0.3506,gardiner_seed,1.00
Riverside,053739,30665483038445,WESTMINSTER HIGH SCHOOL,Westminster,Orange,322,241,74.845,67.48,38.62,53.05,87.39,Y,2529,634,312,0.7724,gardiner_seed,1.00
Riverside,053004,33752000100420,VISTA MURRIETA HIGH SCHOOL,Murrieta,Riverside,321,233,72.586,76.61,40.8,58.7,52.16,N,3328,797,497,0.4688,gardiner_seed,1.00
Riverside,051324,30664643030574,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,320,275,85.938,78.68,54.42,66.55,34.14,N,2560,651,409,0.6724,gardiner_seed,1.00
